"Taxon","Long","Lat","uncertainty","year"
"Viola palustris L.",10.65139,44.11234,1784.124116,2003
"Dactylorhiza insularis (Sommier) Ó.Sánchez & Herrero",11.53833,42.87703,1784.124116,2003
"Dactylorhiza romana (Sebast.) Soó subsp. romana",11.53833,42.87703,1784.124116,2003
"Orchis provincialis Balb. ex Lam. & DC.",11.53833,42.87703,1784.124116,2003
"Sagittaria sagittifolia L.",11.924209,43.091684,1784.124116,2003
"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase",11.53833,42.87703,1784.124116,2003
"Campanula scheuchzeri Vill. subsp. scheuchzeri",10.64496,44.10965,1784.124116,2003
"Carex frigida All.",10.65139,44.11234,1784.124116,2003
"Vaccinium myrtillus L.",10.64496,44.10965,1784.124116,2003
"Alchemilla transiens (Buser) Buser",10.64444,44.10954,1784.124116,2003
"Verbascum phoeniceum L.",10.39104,43.795913,1784.124116,2004
"Salix apennina A.K.Skvortsov",9.773656,44.371188,1784.124116,2004
"Clematis cirrhosa L.",9.82198,43.058036,1784.124116,2004
"Epilobium tetragonum L. subsp. tetragonum",11.7226,43.72397,1784.124116,2004
"Convolvulus sepium L.",11.83976,43.70268,1784.124116,2004
"Atriplex patula L.",12.095892,43.476596,1784.124116,2004
"Atriplex prostrata Boucher ex DC.",11.786804,43.500119,1784.124116,2004
"Schoenoplectus tabernaemontani (C.C.Gmel.) Palla",12.063402,43.567745,1784.124116,2004
"Schoenoplectus tabernaemontani (C.C.Gmel.) Palla",11.842959,43.225582,1784.124116,2004
"Schoenoplectus tabernaemontani (C.C.Gmel.) Palla",12.056098,43.573265,1784.124116,2004
"Schoenoplectus tabernaemontani (C.C.Gmel.) Palla",12.183534,43.787714,1784.124116,2004
"Cephalanthera longifolia (L.) Fritsch",10.22763848,44.06714445,1784.124116,2004
"Centaurium erythraea Rafn subsp. erythraea",11.7226,43.72397,1784.124116,2004
"Orchis pauciflora Ten.",10.20650268,44.16211936,1784.124116,2004
"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase",10.10961055,44.07556149,1784.124116,2004
"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase",10.20574093,44.16204187,1784.124116,2004
"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase",10.32059312,43.96793992,1784.124116,2004
"Platanthera chlorantha (Custer) Rchb.",10.32307148,43.96959184,1784.124116,2004
"Biarum tenuifolium (L.) Schott subsp. tenuifolium",11.258004,42.761956,1784.124116,2004
"Biarum tenuifolium (L.) Schott subsp. tenuifolium",11.460245,42.47649,1784.124116,2004
"Trigonella alba (Medik.) Coulot & Rabaute",12.046446,43.669608,1784.124116,2004
"Trigonella alba (Medik.) Coulot & Rabaute",11.737218,43.756257,1784.124116,2004
"Abutilon theophrasti Medik.",12.063402,43.567745,1784.124116,2004
"Serapias lingua L.",10.15615225,44.05360601,1784.124116,2004
"Alisma plantago-aquatica L.",12.095892,43.476596,1784.124116,2004
"Alliaria petiolata (M.Bieb.) Cavara & Grande",12.095892,43.476596,1784.124116,2004
"Alnus glutinosa (L.) Gaertn.",11.779828,43.714535,1784.124116,2004
"Alnus glutinosa (L.) Gaertn.",11.737218,43.756257,1784.124116,2004
"Alnus glutinosa (L.) Gaertn.",12.063402,43.567745,1784.124116,2004
"Alnus glutinosa (L.) Gaertn.",12.095892,43.476596,1784.124116,2004
"Althaea officinalis L.",11.786804,43.500119,1784.124116,2004
"Neotinea ustulata (L.) R.M.Bateman, Pridgeon & M.W.Chase",10.31982601,43.96894375,1784.124116,2004
"Amorpha fruticosa L.",12.063402,43.567745,1784.124116,2004
"Barbarea vulgaris R.Br.",11.786804,43.500119,1784.124116,2004
"Barbarea vulgaris R.Br.",12.056098,43.573265,1784.124116,2004
"Barbarea vulgaris R.Br.",12.046446,43.669608,1784.124116,2004
"Artemisia vulgaris L.",11.737218,43.756257,1784.124116,2004
"Artemisia vulgaris L.",12.183534,43.787714,1784.124116,2004
"Artemisia vulgaris L.",12.046446,43.669608,1784.124116,2004
"Barbarea vulgaris R.Br.",12.183534,43.787714,1784.124116,2004
"Bidens frondosa L.",11.786804,43.500119,1784.124116,2004
"Blackstonia perfoliata (L.) Huds. subsp. perfoliata",12.046446,43.669608,1784.124116,2004
"Saxifraga aspera L.",10.28029,44.03922,1784.124116,2004
"Callitriche stagnalis Scop.",11.842959,43.225582,1784.124116,2004
"Lysimachia punctata L.",12.183534,43.787714,1784.124116,2004
"Lysimachia vulgaris L.",11.842959,43.225582,1784.124116,2004
"Lythrum salicaria L.",12.056098,43.573265,1784.124116,2004
"Carex hirta L.",11.737218,43.756257,1784.124116,2004
"Trigonella alba (Medik.) Coulot & Rabaute",12.183534,43.787714,1784.124116,2004
"Trigonella alba (Medik.) Coulot & Rabaute",12.063402,43.567745,1784.124116,2004
"Mentha aquatica L. subsp. aquatica",12.046446,43.669608,1784.124116,2004
"Mentha microphylla Koch",11.786804,43.500119,1784.124116,2004
"Carex pendula Huds.",12.183534,43.787714,1784.124116,2004
"Carex pendula Huds.",12.056098,43.573265,1784.124116,2004
"Carex pendula Huds.",12.063402,43.567745,1784.124116,2004
"Carex remota L.",11.737218,43.756257,1784.124116,2004
"Mentha suaveolens Ehrh. subsp. suaveolens",12.183534,43.787714,1784.124116,2004
"Cirsium creticum (Lam.) d'Urv. subsp. triumfettii (Lacaita) K.Werner",12.063402,43.567745,1784.124116,2004
"Cirsium palustre (L.) Scop.",11.989059,43.5686,1784.124116,2004
"Cirsium creticum (Lam.) d'Urv. subsp. triumfettii (Lacaita) K.Werner",12.056098,43.573265,1784.124116,2004
"Cirsium oleraceum (L.) Scop.",12.046446,43.669608,1784.124116,2004
"Glyceria notata Chevall.",12.046446,43.669608,1784.124116,2004
"Gratiola officinalis L.",11.842959,43.225582,1784.124116,2004
"Juncus articulatus L. subsp. articulatus",12.056098,43.573265,1784.124116,2004
"Juncus articulatus L. subsp. articulatus",12.046446,43.669608,1784.124116,2004
"Juncus compressus Jacq.",12.183534,43.787714,1784.124116,2004
"Galega officinalis L.",12.046446,43.669608,1784.124116,2004
"Galium palustre L. subsp. elongatum (C.Presl) Lange",11.786804,43.500119,1784.124116,2004
"Dittrichia viscosa (L.) Greuter subsp. viscosa",12.046446,43.669608,1784.124116,2004
"Eleocharis palustris (L.) Roem. & Schult. subsp. palustris",11.786804,43.500119,1784.124116,2004
"Equisetum palustre L.",12.063402,43.567745,1784.124116,2004
"Equisetum telmateia Ehrh.",11.56847,43.54688,1784.124116,2004
"Equisetum telmateia Ehrh.",11.779828,43.714535,1784.124116,2004
"Equisetum telmateia Ehrh.",12.056098,43.573265,1784.124116,2004
"Equisetum telmateia Ehrh.",12.046446,43.669608,1784.124116,2004
"Petasites hybridus (L.) G.Gaertn., B.Mey. & Scherb. subsp. hybridus",12.183534,43.787714,1784.124116,2004
"Persicaria amphibia (L.) Delarbre",11.842959,43.225582,1784.124116,2004
"Persicaria maculosa (L.) Gray",12.095892,43.476596,1784.124116,2004
"Ranunculus repens L.",11.786804,43.500119,1784.124116,2004
"Rubus caesius L.",12.056098,43.573265,1784.124116,2004
"Rumex conglomeratus Murray",12.056098,43.573265,1784.124116,2004
"Salix alba L.",11.737218,43.756257,1784.124116,2004
"Salix alba L.",11.779828,43.714535,1784.124116,2004
"Salix alba L.",12.056098,43.573265,1784.124116,2004
"Salix alba L.",12.183534,43.787714,1784.124116,2004
"Sambucus ebulus L.",11.842959,43.225582,1784.124116,2004
"Sambucus nigra L.",12.095892,43.476596,1784.124116,2004
"Saponaria officinalis L.",12.063402,43.567745,1784.124116,2004
"Scirpoides holoschoenus (L.) Soják",12.063402,43.567745,1784.124116,2004
"Scirpoides holoschoenus (L.) Soják",12.183534,43.787714,1784.124116,2004
"Scirpoides holoschoenus (L.) Soják",11.989059,43.5686,1784.124116,2004
"Scirpoides holoschoenus (L.) Soják",12.095892,43.476596,1784.124116,2004
"Scirpoides holoschoenus (L.) Soják",12.046446,43.669608,1784.124116,2004
"Sparganium erectum L.",11.56847,43.54688,1784.124116,2004
"Symphyotrichum lanceolatum (Willd.) G.L.Nesom",11.786804,43.500119,1784.124116,2004
"Succisa pratensis Moench",12.063402,43.567745,1784.124116,2004
"Thalictrum lucidum L.",11.786804,43.500119,1784.124116,2004
"Gymnadenia conopsea (L.) R.Br.",10.31742811,43.97067339,1784.124116,2004
"Juncus effusus L. subsp. effusus",11.737218,43.756257,1784.124116,2004
"Juncus effusus L. subsp. effusus",12.095892,43.476596,1784.124116,2004
"Typha angustifolia L.",11.737218,43.756257,1784.124116,2004
"Typha angustifolia L.",12.046446,43.669608,1784.124116,2004
"Typha angustifolia L.",12.183534,43.787714,1784.124116,2004
"Typha latifolia L.",11.56847,43.54688,1784.124116,2004
"Typha latifolia L.",11.7226,43.72397,1784.124116,2004
"Typha latifolia L.",11.779828,43.714535,1784.124116,2004
"Typha latifolia L.",12.183534,43.787714,1784.124116,2004
"Typha minima Funk",12.183534,43.787714,1784.124116,2004
"Veronica anagallis-aquatica L. subsp. anagallis-aquatica",11.842959,43.225582,1784.124116,2004
"Veronica beccabunga L. subsp. beccabunga",11.737218,43.756257,1784.124116,2004
"Veronica beccabunga L. subsp. beccabunga",12.095892,43.476596,1784.124116,2004
"Veronica beccabunga L. subsp. beccabunga",12.046446,43.669608,1784.124116,2004
"Xanthium italicum Moretti",11.56847,43.54688,1784.124116,2004
"Xanthium italicum Moretti",11.786804,43.500119,1784.124116,2004
"Epilobium hirsutum L.",12.063402,43.567745,1784.124116,2004
"Ficaria verna Huds. subsp. verna",11.786804,43.500119,1784.124116,2004
"Jacobaea erratica (Bertol.) Fourr.",12.183534,43.787714,1784.124116,2004
"Brachypodium sylvaticum (Huds.) P.Beauv. subsp. sylvaticum",11.7226,43.72397,1784.124116,2004
"Brachypodium sylvaticum (Huds.) P.Beauv. subsp. sylvaticum",12.056098,43.573265,1784.124116,2004
"Holcus lanatus L. subsp. lanatus",11.737218,43.756257,1784.124116,2004
"Equisetum arvense L.",11.56847,43.54688,1784.124116,2004
"Equisetum arvense L.",12.183534,43.787714,1784.124116,2004
"Equisetum arvense L.",12.095892,43.476596,1784.124116,2004
"Equisetum arvense L.",12.046446,43.669608,1784.124116,2004
"Euphorbia platyphyllos L.",12.183534,43.787714,1784.124116,2004
"Euphorbia platyphyllos L.",11.786804,43.500119,1784.124116,2004
"Juncus inflexus L. subsp. inflexus",12.095892,43.476596,1784.124116,2004
"Juncus inflexus L. subsp. inflexus",12.046446,43.669608,1784.124116,2004
"Lycopus exaltatus L.f.",11.786804,43.500119,1784.124116,2004
"Draba aspera Bertol.",10.25944,44.07754,1784.124116,2004
"Stuckenia pectinata (L.) Börner",11.596228,43.513912,1784.124116,2004
"Stuckenia pectinata (L.) Börner",12.063402,43.567745,1784.124116,2004
"Zannichellia palustris L.",11.737218,43.756257,1784.124116,2004
"Phalaroides arundinacea (L.) Rauschert subsp. arundinacea",11.786804,43.500119,1784.124116,2004
"Populus nigra L. subsp. nigra",11.83976,43.70268,1784.124116,2004
"Populus nigra L. subsp. nigra",11.737218,43.756257,1784.124116,2004
"Populus nigra L. subsp. nigra",12.056098,43.573265,1784.124116,2004
"Persicaria mitis (Schrank) Assenov",12.063402,43.567745,1784.124116,2004
"Echinochloa crus-galli (L.) P.Beauv. subsp. crus-galli",11.56847,43.54688,1784.124116,2004
"Echinochloa crus-galli (L.) P.Beauv. subsp. crus-galli",12.095892,43.476596,1784.124116,2004
"Echinochloa crus-galli (L.) P.Beauv. subsp. crus-galli",11.842959,43.225582,1784.124116,2004
"Pistacia lentiscus L.",10.422096,42.742649,1784.124116,2004
"Scorzoneroides helvetica (Mérat) Holub",10.649714,44.107471,1784.124116,2004
"Myrtus communis L.",10.422096,42.742649,1784.124116,2004
"Ulmus minor Mill. subsp. minor",11.779828,43.714535,1784.124116,2004
"Lavandula stoechas L. subsp. stoechas",10.422096,42.742649,1784.124116,2004
"Alchemilla flabellata Buser",10.649714,44.107471,1784.124116,2004
"Allium triquetrum L.",10.422096,42.742649,1784.124116,2004
"Luzula lutea (All.) DC. subsp. lutea",10.649714,44.107471,1784.124116,2004
"Mentha aquatica L. subsp. aquatica",11.83976,43.70268,1784.124116,2004
"Carex pendula Huds.",11.83976,43.70268,1784.124116,2004
"Persicaria lapathifolia (L.) Delarbre subsp. lapathifolia",11.786804,43.500119,1784.124116,2004
"Persicaria lapathifolia (L.) Delarbre subsp. lapathifolia",11.83976,43.70268,1784.124116,2004
"Cistus creticus L. subsp. eriocephalus (Viv.) Greuter & Burdet",10.422096,42.742649,1784.124116,2004
"Ailanthus altissima (Mill.) Swingle",10.30785381,43.71599322,1784.124116,2004
"Ajuga reptans L.",10.30785381,43.71599322,1784.124116,2004
"Elymus repens (L.) Gould subsp. repens",10.30785381,43.71599322,1784.124116,2004
"Acer campestre L.",10.30785381,43.71599322,1784.124116,2004
"Aira caryophyllea L. subsp. caryophyllea",10.30785381,43.71599322,1784.124116,2004
"Alnus glutinosa (L.) Gaertn.",10.30785381,43.71599322,1784.124116,2004
"Althaea officinalis L.",10.30785381,43.71599322,1784.124116,2004
"Anthoxanthum odoratum L.",10.30785381,43.71599322,1784.124116,2004
"Agrostis canina L. subsp. canina",10.30785381,43.71599322,1784.124116,2004
"Aristolochia rotunda L. subsp. rotunda",10.30785381,43.71599322,1784.124116,2004
"Agrostis stolonifera L. subsp. stolonifera",10.30785381,43.71599322,1784.124116,2004
"Asparagus acutifolius L.",10.30785381,43.71599322,1784.124116,2004
"Convolvulus sepium L.",10.30785381,43.71599322,1784.124116,2004
"Convolvulus soldanella L.",10.30785381,43.71599322,1784.124116,2004
"Artemisia caerulescens L. subsp. caerulescens",10.30785381,43.71599322,1784.124116,2004
"Clinopodium nepeta (L.) Kuntze subsp. nepeta",10.30785381,43.71599322,1784.124116,2004
"Salicornia fruticosa L.",10.30785381,43.71599322,1784.124116,2004
"Lysimachia arvensis (L.) U.Manns & Anderb. subsp. arvensis",10.30785381,43.71599322,1784.124116,2004
"Aira cupaniana Guss.",10.30785381,43.71599322,1784.124116,2004
"Cakile maritima Scop. subsp. maritima",10.30785381,43.71599322,1784.124116,2004
"Cardamine hirsuta L.",10.30785381,43.71599322,1784.124116,2004
"Galatella pannonica (Jacq.) Galasso, Bartolucci & Ardenghi subsp. tripolium (L.) Galasso, Bartolucci & Ardenghi",10.30785381,43.71599322,1784.124116,2004
"Aira elegantissima Schur subsp. elegantissima",10.30785381,43.71599322,1784.124116,2004
"Arundo donax L.",10.30785381,43.71599322,1784.124116,2004
"Cardamine apennina Lihová & Marhold",10.30785381,43.71599322,1784.124116,2004
"Carex caryophyllea Latourr.",10.30785381,43.71599322,1784.124116,2004
"Carex distachya Desf.",10.30785381,43.71599322,1784.124116,2004
"Carex distans L.",10.30785381,43.71599322,1784.124116,2004
"Carex divulsa Stokes",10.30785381,43.71599322,1784.124116,2004
"Carex elata All. subsp. elata",10.30785381,43.71599322,1784.124116,2004
"Carex extensa Gooden.",10.30785381,43.71599322,1784.124116,2004
"Carex hirta L.",10.30785381,43.71599322,1784.124116,2004
"Carex otrubae Podp.",10.30785381,43.71599322,1784.124116,2004
"Carex pendula Huds.",10.30785381,43.71599322,1784.124116,2004
"Carex remota L.",10.30785381,43.71599322,1784.124116,2004
"Carex viridula Michx.",10.30785381,43.71599322,1784.124116,2004
"Carpinus betulus L.",10.30785381,43.71599322,1784.124116,2004
"Centaurium erythraea Rafn subsp. erythraea",10.30785381,43.71599322,1784.124116,2004
"Carex echinata Murray",10.30785381,43.71599322,1784.124116,2004
"Atropa bella-donna L.",10.30785381,43.71599322,1784.124116,2004
"Catapodium balearicum (Willk.) H.Scholz",10.30785381,43.71599322,1784.124116,2004
"Centaurium pulchellum (Sw.) Druce subsp. pulchellum",10.30785381,43.71599322,1784.124116,2004
"Cerastium semidecandrum L.",10.30785381,43.71599322,1784.124116,2004
"Cistus salviifolius L.",10.30785381,43.71599322,1784.124116,2004
"Cladium mariscus (L.) Pohl",10.30785381,43.71599322,1784.124116,2004
"Clematis flammula L.",10.30785381,43.71599322,1784.124116,2004
"Clematis vitalba L.",10.30785381,43.71599322,1784.124116,2004
"Carex flacca Schreb. subsp. flacca",10.30785381,43.71599322,1784.124116,2004
"Centaurium tenuiflorum (Hoffmanns. & Link) Fritsch subsp. tenuiflorum",10.30785381,43.71599322,1784.124116,2004
"Cerastium arvense L. subsp. arvense",10.30785381,43.71599322,1784.124116,2004
"Equisetum telmateia Ehrh.",10.30785381,43.71599322,1784.124116,2004
"Erigeron canadensis L.",10.30785381,43.71599322,1784.124116,2004
"Dactylis glomerata L. subsp. glomerata",10.30785381,43.71599322,1784.124116,2004
"Schenkia spicata (L.) G.Mans.",10.30785381,43.71599322,1784.124116,2004
"Baldellia ranunculoides (L.) Parl.",10.30785381,43.71599322,1784.124116,2004
"Carex strigosa Huds.",10.30785381,43.71599322,1784.124116,2004
"Cichorium intybus L.",10.30785381,43.71599322,1784.124116,2004
"Tripidium ravennae (L.) H.Scholz subsp. ravennae",10.30785381,43.71599322,1784.124116,2004
"Fraxinus ornus L. subsp. ornus",10.30785381,43.71599322,1784.124116,2004
"Crataegus monogyna Jacq.",10.30785381,43.71599322,1784.124116,2004
"Daphne gnidium L.",10.30785381,43.71599322,1784.124116,2004
"Erica arborea L.",10.30785381,43.71599322,1784.124116,2004
"Eryngium maritimum L.",10.30785381,43.71599322,1784.124116,2004
"Euonymus europaeus L.",10.30785381,43.71599322,1784.124116,2004
"Euphorbia hirsuta L.",10.30785381,43.71599322,1784.124116,2004
"Euphorbia paralias L.",10.30785381,43.71599322,1784.124116,2004
"Euphorbia peplis L.",10.30785381,43.71599322,1784.124116,2004
"Euphorbia peplus L.",10.30785381,43.71599322,1784.124116,2004
"Ficus carica L.",10.30785381,43.71599322,1784.124116,2004
"Frangula alnus Mill. subsp. alnus",10.30785381,43.71599322,1784.124116,2004
"Lolium arundinaceum (Schreb.) Darbysh subsp. arundinaceum",10.30785381,43.71599322,1784.124116,2004
"Brachypodium rupestre (Host) Roem. & Schult.",10.30785381,43.71599322,1784.124116,2004
"Crepis bellidifolia Loisel.",10.30785381,43.71599322,1784.124116,2004
"Digitaria debilis (Desf.) Willd.",10.30785381,43.71599322,1784.124116,2004
"Erica scoparia L. subsp. scoparia",10.30785381,43.71599322,1784.124116,2004
"Euphorbia cyparissias L.",10.30785381,43.71599322,1784.124116,2004
"Bidens frondosa L.",10.30785381,43.71599322,1784.124116,2004
"Brachypodium sylvaticum (Huds.) P.Beauv. subsp. sylvaticum",10.30785381,43.71599322,1784.124116,2004
"Erodium cicutarium (L.) L'Hér.",10.30785381,43.71599322,1784.124116,2004
"Fraxinus angustifolia Vahl subsp. oxycarpa (Willd.) Franco & Rocha Afonso",10.30785381,43.71599322,1784.124116,2004
"Bolboschoenus maritimus (L.) Palla",10.30785381,43.71599322,1784.124116,2004
"Crepis suffreniana (DC.) Steud.",10.30785381,43.71599322,1784.124116,2004
"Galium aparine L.",10.30785381,43.71599322,1784.124116,2004
"Lotus hirsutus L.",10.30785381,43.71599322,1784.124116,2004
"Galium palustre L. subsp. palustre",10.30785381,43.71599322,1784.124116,2004
"Carex sylvatica Huds. subsp. sylvatica",10.30785381,43.71599322,1784.124116,2004
"Cerastium brachypetalum Desp. ex Pers. subsp. brachypetalum",10.30785381,43.71599322,1784.124116,2004
"Echinophora spinosa L.",10.30785381,43.71599322,1784.124116,2004
"Sporobolus aculeatus (L.) P.M.Peterson",10.30785381,43.71599322,1784.124116,2004
"Eleocharis palustris (L.) Roem. & Schult. subsp. palustris",10.30785381,43.71599322,1784.124116,2004
"Cyclamen repandum Sm. subsp. repandum",10.30785381,43.71599322,1784.124116,2004
"Galium rotundifolium L. subsp. rotundifolium",10.30785381,43.71599322,1784.124116,2004
"Cynodon dactylon (L.) Pers.",10.30785381,43.71599322,1784.124116,2004
"Galium verum L. subsp. verum",10.30785381,43.71599322,1784.124116,2004
"Rhinanthus apuanus Soldano",10.317125,43.970844,1784.124116,2004
"Salix elaeagnos Scop.",11.83976,43.70268,1784.124116,2004
"Salix elaeagnos Scop.",12.063402,43.567745,1784.124116,2004
"Galega officinalis L.",11.83976,43.70268,1784.124116,2004
"Chamaeiris foetidissima (L.) Medik.",10.30785381,43.71599322,1784.124116,2004
"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.30785381,43.71599322,1784.124116,2004
"Geranium molle L.",10.30785381,43.71599322,1784.124116,2004
"Hippophaë fluviatilis (Soest) Rivas Mart.",10.30785381,43.71599322,1784.124116,2004
"Holcus lanatus L. subsp. lanatus",10.30785381,43.71599322,1784.124116,2004
"Hordeum marinum Huds.",10.30785381,43.71599322,1784.124116,2004
"Hordeum secalinum Schreb.",10.30785381,43.71599322,1784.124116,2004
"Imperata cylindrica (L.) Raeusch.",10.30785381,43.71599322,1784.124116,2004
"Limbarda crithmoides (L.) Dumort. subsp. longifolia (Arcang.) Greuter",10.30785381,43.71599322,1784.124116,2004
"Hypericum perforatum L. subsp. perforatum",10.30785381,43.71599322,1784.124116,2004
"Geranium robertianum L.",10.30785381,43.71599322,1784.124116,2004
"Hydrocotyle vulgaris L.",10.30785381,43.71599322,1784.124116,2004
"Hypochaeris radicata L.",10.30785381,43.71599322,1784.124116,2004
"Limniris pseudacorus (L.) Fuss",10.30785381,43.71599322,1784.124116,2004
"Scirpoides holoschoenus (L.) Soják",10.30785381,43.71599322,1784.124116,2004
"Geranium sylvaticum L.",10.30785381,43.71599322,1784.124116,2004
"Hypericum androsaemum L.",10.30785381,43.71599322,1784.124116,2004
"Juncus acutus L. subsp. acutus",10.30785381,43.71599322,1784.124116,2004
"Juncus effusus L. subsp. effusus",10.30785381,43.71599322,1784.124116,2004
"Juncus inflexus L. subsp. inflexus",10.30785381,43.71599322,1784.124116,2004
"Juniperus macrocarpa Sm.",10.30785381,43.71599322,1784.124116,2004
"Scirpoides holoschoenus (L.) Soják",10.30785381,43.71599322,1784.124116,2004
"Gnaphalium uliginosum L.",10.30785381,43.71599322,1784.124116,2004
"Juncus conglomeratus L.",10.30785381,43.71599322,1784.124116,2004
"Juncus maritimus Lam.",10.30785381,43.71599322,1784.124116,2004
"Lagurus ovatus L. subsp. ovatus",10.30785381,43.71599322,1784.124116,2004
"Hedera helix L. subsp. helix",10.30785381,43.71599322,1784.124116,2004
"Lathyrus cicera L.",10.30785381,43.71599322,1784.124116,2004
"Laurus nobilis L.",10.30785381,43.71599322,1784.124116,2004
"Limonium narbonense Mill.",10.30785381,43.71599322,1784.124116,2004
"Limonium narbonense Mill.",10.30785381,43.71599322,1784.124116,2004
"Lotus ornithopodioides L.",10.30785381,43.71599322,1784.124116,2004
"Lotus pedunculatus Cav.",10.30785381,43.71599322,1784.124116,2004
"Luzula campestris (L.) DC. subsp. campestris",10.30785381,43.71599322,1784.124116,2004
"Luzula forsteri (Sm.) DC.",10.30785381,43.71599322,1784.124116,2004
"Lychnis flos-cuculi L. subsp. flos-cuculi",10.30785381,43.71599322,1784.124116,2004
"Lysimachia nummularia L.",10.30785381,43.71599322,1784.124116,2004
"Lythrum salicaria L.",10.30785381,43.71599322,1784.124116,2004
"Marrubium incanum Desr.",10.30785381,43.71599322,1784.124116,2004
"Phyla nodiflora (L.) Greene",10.30785381,43.71599322,1784.124116,2004
"Lysimachia vulgaris L.",10.30785381,43.71599322,1784.124116,2004
"Marcus-kochia ramosissima (Desf.) Al-Shehbaz",10.30785381,43.71599322,1784.124116,2004
"Medicago marina L.",10.30785381,43.71599322,1784.124116,2004
"Linum maritimum L. subsp. maritimum",10.30785381,43.71599322,1784.124116,2004
"Melica ciliata L. subsp. ciliata",10.30785381,43.71599322,1784.124116,2004
"Mentha aquatica L. subsp. aquatica",10.30785381,43.71599322,1784.124116,2004
"Mentha pulegium L. subsp. pulegium",10.30785381,43.71599322,1784.124116,2004
"Myosotis laxa Lehm. subsp. caespitosa (Schultz) Hyl. ex Nordh.",10.30785381,43.71599322,1784.124116,2004
"Myrtus communis L.",10.30785381,43.71599322,1784.124116,2004
"Osmunda regalis L.",10.30785381,43.71599322,1784.124116,2004
"Pinus pinea L.",10.30785381,43.71599322,1784.124116,2004
"Pistacia lentiscus L.",10.30785381,43.71599322,1784.124116,2004
"Poa nemoralis L. subsp. nemoralis",10.30785381,43.71599322,1784.124116,2004
"Poa trivialis L.",10.30785381,43.71599322,1784.124116,2004
"Thysselinum palustre (L.) Hoffm.",10.30785381,43.71599322,1784.124116,2004
"Persicaria hydropiper (L.) Delarbre",10.30785381,43.71599322,1784.124116,2004
"Polygonatum odoratum (Mill.) Druce",10.30785381,43.71599322,1784.124116,2004
"Myosotis arvensis (L.) Hill subsp. arvensis",10.30785381,43.71599322,1784.124116,2004
"Periploca graeca L.",10.30785381,43.71599322,1784.124116,2004
"Phelipanche purpurea (Jacq.) Soják",10.30785381,43.71599322,1784.124116,2004
"Phillyrea angustifolia L.",10.30785381,43.71599322,1784.124116,2004
"Plantago coronopus L.",10.30785381,43.71599322,1784.124116,2004
"Poa palustris L. subsp. palustris",10.30785381,43.71599322,1784.124116,2004
"Persicaria mitis (Schrank) Assenov",10.30785381,43.71599322,1784.124116,2004
"Polygonum maritimum L.",10.30785381,43.71599322,1784.124116,2004
"Myosotis sylvatica Hoffm. subsp. sylvatica",10.30785381,43.71599322,1784.124116,2004
"Plantago major L.",10.30785381,43.71599322,1784.124116,2004
"Poa pratensis L. subsp. pratensis",10.30785381,43.71599322,1784.124116,2004
"Polypogon monspeliensis (L.) Desf.",10.30785381,43.71599322,1784.124116,2004
"Populus alba L.",10.30785381,43.71599322,1784.124116,2004
"Populus canescens (Aiton) Sm.",10.30785381,43.71599322,1784.124116,2004
"Potentilla reptans L.",10.30785381,43.71599322,1784.124116,2004
"Pteridium aquilinum (L.) Kuhn subsp. aquilinum",10.30785381,43.71599322,1784.124116,2004
"Quercus cerris L.",10.30785381,43.71599322,1784.124116,2004
"Quercus robur L. subsp. robur",10.30785381,43.71599322,1784.124116,2004
"Ranunculus lingua L.",10.30785381,43.71599322,1784.124116,2004
"Ranunculus ophioglossifolius Vill.",10.30785381,43.71599322,1784.124116,2004
"Ranunculus sardous Crantz",10.30785381,43.71599322,1784.124116,2004
"Rhamnus cathartica L.",10.30785381,43.71599322,1784.124116,2004
"Rubus caesius L.",10.30785381,43.71599322,1784.124116,2004
"Salicornia perennans Willd. subsp. perennans",10.30785381,43.71599322,1784.124116,2004
"Poa annua L.",10.30785381,43.71599322,1784.124116,2004
"Schoenus nigricans L.",10.30785381,43.71599322,1784.124116,2004
"Populus nigra L. subsp. nigra",10.30785381,43.71599322,1784.124116,2004
"Prunella vulgaris L. subsp. vulgaris",10.30785381,43.71599322,1784.124116,2004
"Quercus ilex L. subsp. ilex",10.30785381,43.71599322,1784.124116,2004
"Ranunculus flammula L.",10.30785381,43.71599322,1784.124116,2004
"Ranunculus repens L.",10.30785381,43.71599322,1784.124116,2004
"Rosa sempervirens L.",10.30785381,43.71599322,1784.124116,2004
"Rubus ulmifolius Schott",10.30785381,43.71599322,1784.124116,2004
"Salvia verbenaca L.",10.30785381,43.71599322,1784.124116,2004
"Pinus pinaster Aiton",10.30785381,43.71599322,1784.124116,2004
"Scrophularia nodosa L.",10.30785381,43.71599322,1784.124116,2004
"Prunus spinosa L. subsp. spinosa",10.30785381,43.71599322,1784.124116,2004
"Rubia peregrina L.",10.30785381,43.71599322,1784.124116,2004
"Rumex acetosella L. subsp. acetosella",10.30785381,43.71599322,1784.124116,2004
"Scutellaria galericulata L.",10.30785381,43.71599322,1784.124116,2004
"Rumex conglomeratus Murray",10.30785381,43.71599322,1784.124116,2004
"Sherardia arvensis L.",10.30785381,43.71599322,1784.124116,2004
